Brand,url,title,Network,Price,doc_id,raw_html,Condition,Model,Memory,Bundled Items
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-SM-G625W8-64GB-White-Unlocked-Smartphone-WIND-Warranty/518956008
",Samsung Galaxy S6 SM-G625W8 64GB White Unlocked Smartphone WIND Warranty,Unlocked,232.1,359,.,fair, Galaxy S6,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-J36-Verizon-Clean-IMEI-ESN/499045910
",Samsung Galaxy J36 (Verizon) Clean IMEI / ESN,Verizon,69.3,360,.,fair, Galaxy S,16.0,
Samsung,"https://www.bonanza.com/listings/Unlocked-Galaxy-S7-G930U-G930V-At-T-T-MOBILE-Straight-Talk-Gsm-9-9-10-9000/527535201
",UNLOCKED GALAXY S7 G930U / G930V AT&T T-MOBILE STRAIGHT TALK GSM 9.9/10 9000,Unlocked,240.0,361,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S4-mini-SGH-I257-16GB-Black-AT-T-Smartphone-Clean-IMEI-ESN/518038239
",Samsung Galaxy S4 mini SGH-I257 - 16GB Black (AT&T) Smartphone Clean IMEI / ESN,AT&T,54.45,362,.,fair, Galaxy S4 Mini,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-SM-G920-32GB-Black-Sapphire-Unlocked-Smartphone-Warranty-A/508463008
",Samsung Galaxy S6 SM-G920 32GB - Black Sapphire Unlocked Smartphone Warranty A,Unlocked,214.19,363,.,fair, Galaxy S6,32,
Samsung,"https://www.bonanza.com/listings/White-Pepper-Mint-Unlocked-64gb-Samsung-Galaxy-S6-for-Verizon/441452341
",White Pepper Mint Unlocked 64gb Samsung Galaxy S6 for Verizon,Unlocked,329.99,364,.,fair,peppermint,64,Case
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Rugby-Pro-SGH-I547-8GB-Black-AT-T-Smartphone-Clean-IMEI-ESN/513003252
",Samsung Galaxy Rugby Pro SGH-I547 - 8GB Black (AT&T) Smartphone Clean IMEI / ESN,AT&T,31.68,365,.,fair, Galaxy Rugby Pro,8,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-SM-G920-64GB-Black-Sapphire-Unlocked-Smartphone-Warranty-864/518939467
",Samsung Galaxy S6 SM-G920 - 64GB Black Sapphire Unlocked Smartphone Warranty 864,Unlocked,222.32,366,.,fair, Galaxy S6,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-SM-G920V-32GB-Black-Sapphire-Verizon-Smartphone/450584132
",Samsung Galaxy S6 SM-G920V - 32GB - Black Sapphire (Verizon) Smartphone,Verizon,257.39,367,.,fair, Galaxy S6,32,Case
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S-Iii-16GB-Blue-Verizon-Clean-Imei-Esn/499045643
",Samsung Galaxy S III 16GB Blue (Verizon) Clean IMEI / ESN,Verizon,59.4,368,.,fair,Galaxy S3,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-Exhibit-SGH-T679-Gray-T-Mobile-Smartphone-Excellent-/523028713
",Samsung Galaxy Exhibit SGH-T679 - Gray (T-Mobile) Smartphone * Excellent -,T-Mobile,27.42,369,.,fair, Galaxy Exhibit,4,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S4-SCH-I545-16GB-White-Frost-Verizon-Smartphone/411309803
",Samsung Galaxy S4 SCH-I545 - 16GB - White Frost (Verizon) Smartphone,Verizon,99.99,370,.,fair, Galaxy S4,16,
Samsung,"https://www.bonanza.com/listings/Nexus-S-4G-SPH-D720-16GB-Black-Sprint-Smartphone-Clean-ESN-Ready-to-Activate/521849391
",Nexus S 4G SPH-D720 16GB Black (Sprint) Smartphone Clean ESN Ready to Activate,Sprint,29.02,372,.,fair,Nexus S SPH-D720,16,
Samsung,"https://www.bonanza.com/listings/Really-Golden-Really-Unlocked-Samsung-Galaxy-s7-More-/462919477
","Really Golden, Really Unlocked Samsung Galaxy s7 & More!",Unlocked,324.99,373,.,fair, Galaxy S7,32,Screen Protector(s)
Samsung,"https://www.bonanza.com/listings/Global-Unlocked-AT-T-Samsung-Galaxy-Note-5-N920A-64GB-4G-LTE-Clean-IMEI-White/517008930
",Global Unlocked AT&T Samsung Galaxy Note 5 N920A 64GB 4G LTE Clean IMEI White,Unlocked,252.4,375,.,fair,Galaxy Note 5,64,
Samsung,"https://www.bonanza.com/listings/Unlocked-Galaxy-S7-G930V-G930U-Verizon-At-T-T-MOBILE-Straight-Talk-Lcd-Burn-3026/525691197
",UNLOCKED GALAXY S7 G930V G930U VERIZON AT&T T-MOBILE STRAIGHT TALK LCD BURN 3026,Unlocked,220.0,376,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Sweet-Smooth-Mint-Mint-Black-Unlocked-Verizon-Samsung-S8-Plus-More-/522943227
","Sweet, Smooth, ""Mint"" ""Mint"" Black Unlocked Verizon Samsung S8 Plus & More!!",Unlocked,564.99,377,.,fair,Galaxy S8 Plus,64,
Samsung,"https://www.bonanza.com/listings/Mint-Samsung-Galaxy-S6-Edge-Plus-32GB-Gold-Unlocked-AT-T-T-Mobile-Smartphone/510328895
",Mint Samsung Galaxy S6 Edge Plus 32GB Gold Unlocked AT&T T-Mobile Smartphone,Unlocked,386.05,378,.,fair,Galaxy S6 Edge Plus,32.0,"Adaptor, Cable"
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-32GB-CDMA-Unlocked-Works-on-Verizon-Sprint-US-Cellular-Co/491422855
","Samsung Galaxy S6 32GB CDMA Unlocked (Works on Verizon, Sprint, US Cellular). Co",Unlocked,205,379,.,fair,Galaxy S6,8.0,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-Edge-Plus-32GB-Gold-Unlocked-AT-T-T-Mobile-Smartphone-Global/510331846
",Samsung Galaxy S6 Edge Plus 32GB Gold Unlocked AT&T T-Mobile Smartphone Global,Unlocked,316.75,382,.,fair,Galaxy S6 Edge Plus,32.0,"Adaptor, Cable"
Samsung,"https://www.bonanza.com/listings/-Extras-Excellent-condition-S5-w-clean-imei-Free-Shipping-Headphones-Fa/505280380
",+Extras!!! Excellent condition! S5 w/ clean imei! Free Shipping! +Headphones +Fa,Unlocked,123.74,383,.,fair, Galaxy S5,16,
Samsung,"https://www.bonanza.com/listings/Scintillating-Mint-Samsung-Galaxy-S8-OGray-T-Mobile-64gb-Smartphone-More-/522604554
","Scintillating ""Mint"" Samsung Galaxy S8 OGray (T-Mobile) 64gb Smartphone & More!",T-Mobile,519.99,384,.,fair,Galaxy S8,64,
Samsung,"https://www.bonanza.com/listings/Casio-Alarm-Chrono-ElectroLuminescence-Movement-Digital-Quartz-Working-Mens-Watc/176861245
",Casio Alarm Chrono ElectroLuminescence Movement Digital Quartz Working Mens Watc,Unlocked,27.31,385,.,fair,Galaxy S3,16,
Samsung,"https://www.bonanza.com/listings/Samsung-Galaxy-S6-Edge-Plus-32GB-Black-Unlocked-AT-T-T-Mobile-Smartphone-Global/510328438
",Samsung Galaxy S6 Edge Plus 32GB Black Unlocked AT&T T-Mobile Smartphone Global,Unlocked,296.95,386,.,fair,Galaxy S6 Edge Plus,32.0,"Adaptor, Cable"
Samsung,"https://www.bonanza.com/listings/Nice-B-L-Ray-Lite-Eyeglasses-Sunglasses-Frames-Italy/143573943
",Nice B & L Ray-Lite Eyeglasses Sunglasses Frames Italy,Unlocked,25.25,387,.,fair,Galaxy S3,16,
Samsung,"https://www.bonanza.com/listings/Hop-to-it-with-an-Excellent-Mint-Cricket-Samsung-Galaxy-s8-More-/521270015
",Hop to it with an Excellent Mint Cricket Samsung Galaxy s8 & More!!,Unlocked,574.99,388,.,fair,Galaxy S8,64,
Samsung,"https://www.bonanza.com/listings/Exquisite-Mint-Black-Unlocked-T-mobile-Samsung-S8-Plus-More-/521258473
","Exquisite ""Mint"" Black Unlocked T-mobile Samsung S8 Plus & More!!",Unlocked,584.99,389,.,fair,Galaxy S8 Plus,64,
Samsung,"https://www.bonanza.com/listings/Splendid-Mint-Mint-OG-Unlocked-Verizon-Samsung-S8-Plus-More-/521264076
","Splendid ""Mint"" ""Mint"" OG Unlocked Verizon Samsung S8 Plus & More!!",Unlocked,614.99,390,.,fair,Galaxy S8 Plus,64,
Samsung,"https://www.bonanza.com/listings/Unlocked-Sprint-Galaxy-S7-G930P-G930U-At-T-T-MOBILE-Straight-Talk-Read-9-10-3012/522559334
",UNLOCKED SPRINT GALAXY S7 G930P G930U AT&T T-MOBILE STRAIGHT TALK READ 9/10 3012,Unlocked,235.0,391,.,fair, Galaxy S7,32,
Samsung,"https://www.bonanza.com/listings/Excellent-Black-AT-T-Samsung-Galaxy-s8-Plus-w-Warranty-More-/521265750
",Excellent Black AT&T Samsung Galaxy s8 Plus w Warranty & More!!,AT&T,539.99,392,.,fair,Galaxy S8 Plus,64,
Apple,"https://www.bonanza.com/listings/-Mint-mint-Mint-Gorgeous-Unlocked-Rose-Gold-32gb-Iphone-7plus-More-/526833451
","""Mint"" ""mint"" ""Mint"" Gorgeous Unlocked Rose Gold 32gb Iphone 7plus & More !",Unlocked,549.99,393,.,fair,iPhone 7 Plus,32,
Apple,"https://www.bonanza.com/listings/Must-See-Mint-Jet-Black-Unlocked-128gb-Iphone-7-plus-w-Warranty-More-/526945072
",Must See Mint Jet Black Unlocked 128gb Iphone 7 plus w Warranty & More!!!,Unlocked,649.99,394,.,fair,iPhone 7 Plus,128,
Samsung,"https://www.bonanza.com/listings/Excellent-Mint-Mint-Silver-Sprint-Samsung-S8-More-/516743741
","Excellent ""Mint"" ""Mint"" Silver Sprint Samsung S8 & More!!",Sprint,544.99,395,.,fair,Galaxy S8,64,
Samsung,"https://www.bonanza.com/listings/samsung-sgh-A667-Quarty-slide-out-keyboard-ATT-CELL-PHONE/520123594
",samsung sgh A667 Quarty slide out keyboard ATT CELL PHONE,AT&T,19,396,.,fair,sgha667,16.0,
Samsung,"https://www.bonanza.com/listings/Very-Good-Unlocked-Samsung-Galaxy-S6-Edge-32GB-Black-Smartphone-More-/503878545
",Very Good Unlocked Samsung Galaxy S6 Edge 32GB - Black Smartphone & More!!,Unlocked,284.99,397,.,fair,Galaxy S6 Edge Plus,32,
Samsung,"https://www.bonanza.com/listings/Samsung-Note-5-32GB-N920P-Black-Gsm-Unlocked-Excellent-Condition/490742779
",SAMSUNG NOTE 5 32GB N920P BLACK GSM UNLOCKED EXCELLENT CONDITION,Unlocked,239.99,398,.,fair, Focus 2,32,
Samsung,"https://www.bonanza.com/listings/Verizon-Samsung-Galaxy-S5-4G-Lte-Black-Smartphone-Wireless-Charging-Extras-/509079749
",Verizon Samsung Galaxy S5 4G LTE Black Smartphone *WIRELESS CHARGING* +EXTRAS !,Verizon,139.0,399,.,fair, Galaxy S5,16,New Samsung charger head with USB cable
Apple,"https://www.bonanza.com/listings/Apple-Cell-Phone-Mnr82ll-a/502061588?st_id=61699181
",Apple Cell Phone Mnr82ll/a,Unlocked,529.0,400,.,fair,iPhone 7 Plus,32,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-A1332-Powers-On-Good-Screen-Parts-Repair-Only-See-Details/519648863?st_id=61699181
",Apple iPhone 4 (A1332) Powers On - Good Screen Parts Repair Only See Details,Unlocked,34.95,401,.,fair,iPhone 4,8.0,
Apple,"https://www.bonanza.com/listings/I-Phone-5s/488899347?st_id=61699181
",I Phone 5s,Unlocked,70.0,402,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Apple-Cell-Phone-Mly62ll-a/504645892?st_id=61699181
",Apple Cell Phone Mly62ll/a,Unlocked,189.0,403,.,fair,iPhone SE,16,
Apple,"https://www.bonanza.com/listings/Used-Apple-I-Phone-5c-8GB-16GB-White-Green-Blue-Pink-Yellow-Boost-Mobile-Fair-Con/485803910?st_id=61699181
",USED Apple iPhone 5c 8GB 16GB WHITE GREEN BLUE PINK YELLOW Boost Mobile FAIR CON,Unlocked,92.45,404,.,fair,iPhone 5C,16,"Adaptor, Cable"
Apple,"https://www.bonanza.com/listings/Apple-iPhone-7-Plus-128GB-Rose-Gold-Verizon-Mint-CLEAN-ESN/529539483?st_id=61699181
",Apple iPhone 7 Plus - 128GB - Rose Gold * Verizon * Mint CLEAN ESN,Verizon,550.0,405,.,fair,iPhone 7 Plus,128,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5s-16GB-Silver-Sprint-MINT-No-Charger-Guaranteed-Cases/499196912?st_id=61699181
",Apple iPhone 5s - 16GB - Silver (Sprint) MINT No Charger Guaranteed + Cases,Sprint,169,406,.,fair,iPhone 5S,16.0,
Apple,"https://www.bonanza.com/listings/Rose-Gold-Sprint-Apple-Iphone-7-32GB-Mint-9-9-10-9000/529290937?st_id=61699181
",ROSE GOLD SPRINT APPLE IPHONE 7 32GB MINT 9.9/10 9000,Sprint,370.0,407,.,fair,iPhone 7,32,
Apple,"https://www.bonanza.com/listings/Gold-Sprint-Apple-Iphone-7-32GB-Good-8-10-9000/529290936?st_id=61699181
",GOLD SPRINT APPLE IPHONE 7 32GB GOOD 8/10 9000,Sprint,360.0,408,.,fair,iPhone 7,32,
Apple,"https://www.bonanza.com/listings/Rose-Gold-Apple-Iphone-Se-64GB-A1662-At-T-Cricket-Straight-Talk-H2O-2774/516576759?st_id=61699181
",ROSE GOLD APPLE IPHONE SE 64GB A1662 AT&T CRICKET STRAIGHT TALK H2O 2774,AT&T,195.0,409,.,fair,iPhone SE,64,
Apple,"https://www.bonanza.com/listings/Apple-I-Phone-7-Plus-256-Gb-Matte-Black-Unlocked-Sprint-Smartphone-Leather-Case/528267308?st_id=61699181
",APPLE IPhone 7 Plus 256 GB Matte Black UNLOCKED Sprint Smartphone Leather Case,Unlocked,795.0,410,.,fair,iPhone 7 Plus,256,
Apple,"https://www.bonanza.com/listings/Apple-iphone-6-64gb-unlocked/506040378?st_id=61699181
",Apple iphone 6 64gb unlocked,Unlocked,180.0,411,.,fair,iPhone 6,64,
Apple,"https://www.bonanza.com/listings/Used-Apple-I-Phone-5C-A-1532-Not-Working-For-Parts-Only/526608095?st_id=61699181
","USED APPLE IPhone, 5C A-1532, NOT WORKING, FOR PARTS ONLY",Unlocked,34.65,412,.,poor,iPhone 5C,16.0,
Apple,"https://www.bonanza.com/listings/Used-Apple-iPhone-4-A1349-Verizon-Clean-ESN-8GB-Black-Clean-iCloud-CDMA-987/529313151?st_id=61699181
",Used Apple iPhone 4 A1349 Verizon Clean ESN 8GB Black Clean iCloud CDMA 987,Verizon,23.38,413,.,fair,iPhone 4,8.0,"Adapter, Cable"
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4s-8GB-Verizon-Black-Used-AT-T-Or-Verizon/528531595?st_id=61699181
","Apple iPhone 4s - 8GB Verizon - Black, Used AT&T Or Verizon",AT&T,59.39,414,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5s-A1453-Space-Gray-16GB-NE332LL-A-Smartphone/529278340?st_id=61699181
","Apple iPhone 5s, A1453 Space Gray 16GB, NE332LL/A Smartphone",Unlocked,89.99,415,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Lot-of-5-Apple-Iphone-SE-16-GB-Pristine-Condition/526842096?st_id=61699181
",Lot of 5 Apple Iphone SE 16 GB - Pristine Condition,Unlocked,731.79,416,.,fair,iPhone SE,64.0,
Apple,"https://www.bonanza.com/listings/Jet-Black-Sprint-Apple-Iphone-7-128GB-Great-9-10-2804/519050188?st_id=61699181
",JET BLACK SPRINT APPLE IPHONE 7 128GB GREAT 9/10 2804,Sprint,465.0,417,.,fair,iPhone 7,128,
Apple,"https://www.bonanza.com/listings/Silver-Apple-Iphone-7-Plus-256GB-T-MOBILE-Metro-Pcs-Straight-Talk-Mint-9-9-3045/529370639?st_id=61699181
",SILVER APPLE IPHONE 7 PLUS 256GB T-MOBILE METRO PCS STRAIGHT TALK MINT 9.9 3045,T-Mobile,590.0,418,.,fair,iPhone 7 Plus,256,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-iPhone-5s-16GB-Space-Grey-EE-Smartphone/530768357?st_id=61699181
",Apple iPhone iPhone 5s - 16GB - Space Grey (EE) Smartphone,Unlocked,98.95,419,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6S-Plus-US-Cellular-A1634-128-GB-Includes-Headphones/525423743?st_id=61699181
",Apple iPhone 6S Plus (US Cellular) [A1634] 128 GB | Includes Headphones,Unlocked,399.97,420,.,fair,iPhone 6S Plus,128,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-8GB-Black-Unlocked-Smartphone-Excellent/526829353?st_id=61699181
",Apple iPhone 4 - 8GB - Black (Unlocked) Smartphone Excellent,Unlocked,59.99,421,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-Smartphone-Black-32GB-Verizon-Unlocked-MC678LL-A-A1349-Bundle-Cas/525253456?st_id=61699181
",Apple iPhone 4 Smartphone Black 32GB Verizon Unlocked MC678LL/A A1349 Bundle Cas,Unlocked,247.5,422,.,fair,iPhone 4,32,Yes
Apple,"https://www.bonanza.com/listings/Apple-iPhone-3G-8GB-Black-AT-T-Four-Piece-Bundle-See-description/464456780?st_id=61699181
",Apple iPhone 3G -8GB - Black (AT&T) Four Piece Bundle - See description,AT&T,40.0,423,.,fair,iPhone 3G,8,Car Charger
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5c-16GB-Pink-Unlocked-Smartphone-A1532-ME557LL-A/524277364?st_id=61699181
",Apple iPhone 5c - 16GB - Pink (Unlocked) Smartphone A1532 - ME557LL/A,Unlocked,79.4,424,.,fair,iPhone 6S,64,
Apple,"https://www.bonanza.com/listings/Apple-For-Parts-Only-iPhone-SE-A1662-Silver-White-Icld-Locked-Sold-As-Is/524652808?st_id=61699181
",Apple For Parts Only iPhone SE A1662 Silver White Icld Locked Sold As Is,Unlocked,73.82,425,.,fair,iPhone SE,32.0,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5s-16GB-A1533-ME297C-A-Bell-Virgin-LTE-Silver-30-Days-Warranty/507102006?st_id=61699181
",Apple iPhone 5s 16GB A1533 ME297C/A Bell Virgin LTE Silver 30 Days Warranty,Unlocked,112.04,426,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6s-128GB-Space-Grey-T-Mobile-Smartphone-Clean-ESN-Works-Great-/527976233?st_id=61699181
","Apple iPhone 6s-128GB- Space Grey (T-Mobile) Smartphone, Clean ESN, Works Great!",T-Mobile,329.95,427,.,fair,iPhone 6S,128,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-8GB-White-Sprint-Smartphone/526973988?st_id=61699181
",Apple iPhone 4 - 8GB - White (Sprint) Smartphone,Sprint,32.71,428,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/USED-Apple-iPhone-6s-PLUS-5-5-Gold-Silver-Gray-Rose-Gold-Boost-Mobile-4G-LTE/485803900?st_id=61699181
","USED Apple iPhone 6s+ PLUS 5.5"" Gold Silver Gray Rose Gold Boost Mobile 4G LTE",Unlocked,372.95,429,.,fair,iPhone 6S Plus,128.0,
Apple,"https://www.bonanza.com/listings/Apple-Cell-Phone-Mn9u2ll-a/502061437?st_id=61699181
",Apple Cell Phone Mn9u2ll/a,Unlocked,499.0,430,.,fair,iPhone 7,32,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-8GB-Black-Verizon-Page-Plus-Smartphone-MD146LL-A/464478663?st_id=61699181
",Apple iPhone 4 - 8GB - Black (Verizon) (Page Plus) Smartphone (MD146LL/A,Verizon,49.99,431,.,fair,iPhone 4,8.0,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-7-32GB-Matte-Black-Verizon-Smartphone-LOCKED-/508218800?st_id=61699181
",Apple iPhone 7 - 32GB - Matte Black (Verizon) Smartphone LOCKED!!,AT&T,487.0,432,.,fair,iPhone 7,32,
Apple,"https://www.bonanza.com/listings/2-Apple-iPhones-5c-Blue-5c-Green-Parts-Repair-Only-See-Details/519648860?st_id=61699181
",2 Apple iPhones 5c Blue & 5c Green Parts Repair Only. See Details,Unlocked,74.95,433,.,fair,iPhone 5C,8.0,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-8GB-White-Verizon-Smartphone-MD440LLA-w-Issue/517723160?st_id=61699181
",Apple iPhone 4 - 8GB - White (Verizon) Smartphone MD440LLA w/ Issue,Verizon,32.59,434,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4s-16GB-A1387-Verizon-White/517723156?st_id=61699181
",Apple iPhone 4s 16GB A1387 (Verizon) - White,Verizon,60.36,435,.,fair,iPhone 4S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5-16GB-Black-Slate-Sprint-Ting-MD656LL-A-A1429-w-Speck-Case-Bundle/515594605?st_id=61699181
",Apple iPhone 5 16GB Black Slate Sprint Ting MD656LL/A A1429 w/ Speck Case Bundle,Sprint,89.99,436,.,fair,iPhone 5,16,
Apple,"https://www.bonanza.com/listings/Apple-I-Phone-6S-16GB-Lte-Gray-A1688-Unlocked-30-Days-Warranty-MKQJ2VC-A/507102005?st_id=61699181
",Apple iPhone 6S 16GB LTE GRAY A1688 Unlocked 30 Days Warranty MKQJ2VC/A,Unlocked,305.66,437,.,fair,iPhone 6S,16,
Apple,"https://www.bonanza.com/listings/APPLE-iPhone-6-Factory-Unlocked-64GB-Space-Gray-Smartphone/520621154?st_id=61699181
","APPLE iPhone 6, Factory Unlocked, 64GB, Space Gray Smartphone",Unlocked,262.18,438,.,fair,iPhone 6,64,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5s-16GB-Space-Gray-AT-T-Smartphone/460630251?st_id=61699181
",Apple iPhone 5s - 16GB - Space Gray (AT&T) Smartphone,AT&T,112.2,439,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5c-8GB-Blue-AT-T-Smartphone-Turn-on-and-Works-Great-Clean/460694697?st_id=61699181
",Apple iPhone 5c - 8GB - Blue (AT&T) Smartphone Turn on and Works Great. Clean,AT&T,65.55,440,.,fair,iPhone 5C,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5-T-mobile-Unlocked-A1428-Silver-B-Grade-16GB-Clean-ESN/496343053?st_id=61699181
",Apple iPhone 5| T-mobile Unlocked | A1428| Silver|B Grade| 16GB| Clean ESN,Unlocked,110.0,441,.,fair,iPhone 5,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-3GS-32GB-White-AT-T-Smartphone/497545029?st_id=61699181
",Apple iPhone 3GS - 32GB - White (AT&T) Smartphone,AT&T,39.55,442,.,fair,iPhone 3GS,32,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6s-128GB-Space-Gray-Verizon-Smartphone/517836259?st_id=61699181
",Apple iPhone 6s - 128GB - Space Gray (Verizon) Smartphone,Verizon,280.57,443,.,fair,iPhone 6S,64,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-6-Plus-64GB-Space-Gray-Verizon-Smartphone/478832810?st_id=61699181
",Apple iPhone 6 Plus - 64GB - Space Gray (Verizon) Smartphone,Verizon,320.0,444,.,fair,iPhone 6,64,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-4-16GB-Verizon-Smartphone-Cell-Phone-A1349-Black-Tested-Works-/523677193?st_id=61699181
",Apple iPhone 4 16GB Verizon Smartphone Cell Phone A1349 - Black (Tested/Works),Verizon,39.57,445,.,fair,iPhone 4,8.0,
Apple,"https://www.bonanza.com/listings/Apple-I-Phone-4-8GB-Black-Verizon-Smartphone-MD146LL-A-W-Free-Accessories/456493106?st_id=61699181
",Apple iPhone 4 - 8GB Black (Verizon Smartphone (MD146LL/A) W/ FREE ACCESSORIES,Verizon,51.99,446,.,fair,iPhone 4,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5s-16GB-Space-Gray-Verizon-Smartphone/487984716?st_id=61699181
",Apple iPhone 5s - 16GB - Space Gray (Verizon) Smartphone,Verizon,144.03,447,.,fair,iPhone 5S,16,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5-T-mobile-Unlocked-A1428-Space-Gray-B-Grade-16GB-Clean-ESN/496342289?st_id=61699181
",Apple iPhone 5| T-mobile Unlocked | A1428| Space Gray|B Grade| 16GB| Clean ESN,Unlocked,110.0,448,.,fair,iPhone 5,16,
Apple,"https://www.bonanza.com/listings/Iphone-8-64GB-Space-Gray/529545213?st_id=61699181
",Iphone 8 64GB Space Gray,Unlocked,555.55,449,.,fair,iPhone 8,64,
Apple,"https://www.bonanza.com/listings/Apple-I-Phone-5c-8GB-White-Verizon-Smartphone-Few-Scratches-On-Body-W-Accessorie/456493101?st_id=61699181
",Apple iPhone 5c 8GB White Verizon Smartphone FEW SCRATCHES ON BODY W/ ACCESSORIE,Verizon,105.99,450,.,fair,iPhone 5C,8,
Apple,"https://www.bonanza.com/listings/New-Never-Used-Apple-I-Phone-8-Plus-Sprint-64-Gb-Silver-MQ9E2LL-A-Bad-ESN-Imei/525336379?st_id=61699181
",New Never Used Apple iPhone 8 Plus Sprint 64 GB Silver MQ9E2LL/A Bad ESN/ IMEI,Sprint,650.5,451,.,poor,iPhone 8 Plus,64,
Apple,"https://www.bonanza.com/listings/Apple-Cell-Phone-Mnr52ll-a/530933771?st_id=61699181
",Apple Cell Phone Mnr52ll/a,Unlocked,399.0,452,.,fair,iPhone 7 Plus,32,
Apple,"https://www.bonanza.com/listings/Apple-I-Phone-4s-8GB-Black-Verizon-Smartphone-MD259LL-A-Factory-Unlocked-Aaa/456493096?st_id=61699181
",Apple iPhone 4s - 8GB - Black Verizon Smartphone MD259LL/A FACTORY UNLOCKED AAA,Unlocked,91.99,453,.,fair,iPhone 4S,8,
Apple,"https://www.bonanza.com/listings/Apple-iPhone-5c-Blue-16GB-For-Parts-or-Repair-New-Battery-Screen/474529560?st_id=61699181
",Apple iPhone 5c Blue 16GB For Parts or Repair New Battery & Screen,AT&T,100.0,454,.,fair,iPhone 5C,16,Case
Apple,"https://www.bonanza.com/listings/Unlocked-Apple-Iphone-6S-16GB-Rose-Gold-At-T-T-Mobile-Gsm-Unlocked-Worldwide/511389107?st_id=61699181
","UNLOCKED Apple Iphone 6S 16GB Rose Gold - AT&T, T-Mobile GSM Unlocked Worldwide",Unlocked,269.99,455,.,fair,iPhone 6S,16,
Apple,"https://www.bonanza.com/listings/IPhone-4-and-iPhone-4s-in-used-condition-Icloud-A1387-A1349/522784744
",IPhone 4 and iPhone 4s in used condition. Icloud A1387 / A1349,Unlocked,34.65,456,.,poor,iPhone 4,8.0,
Apple,"https://www.bonanza.com/listings/Bluetooth-Keyboard-Case-And-Stylist-For-Android-Galaxy-Tab-A-Great-Condition/518095186
","BLUETOOTH KEYBOARD, CASE AND STYLIST FOR ANDROID GALAXY TAB A GREAT CONDITION",Unlocked,24.74,457,.,fair,iPhone 4,8,
