Price,Mobile OS,Title,Memory,Carrier,Brand,Condition,Model,Description,,,,,,
149,apple iOS,Space Gray Unlocked iPhone 6 Plus 64GB - $149,64,Unlocked,Apple,good,"space gray  unlocked",phone is in perfect condition and everything works fine.,,,,,,
250,apple iOS,"Appls Iphone 6, 16 gb FACTORY UNLOCKED W/ACCESSORIES",16,Unlocked,Apple,good,iphone 6,,,,,,,
250,apple iOS,"Appls Iphone 6, 16 gb FACTORY UNLOCKED W/ACCESSORIES",16,Unlocked,Apple,good,iphone 6,phone comes with usb and charger,,,,,,
100,apple iOS,Broken iPhone 6 and 6s SELLING FOR PARTS,,Unlocked,Apple,fair,iphone 6s,,,,,,,
1390,apple iOS,iPhone X 64GB Space Gray TOMORROW - Unlocked/Verizon,64,Verizon,Apple,good,iphone x,our address : 12504 vanowen st north hollywood,,,,,,
230,apple iOS,IPHONE 6S 64GB Like new,64,Unlocked,Apple,good,iphone 6s,,,,,,,
169,android,"Nexus 6, 64GB",7,Unlocked,Google,fair,nexus 6,call or text,,,,,,
250,apple iOS,iPhone 6s,,Unlocked,Apple,fair,iphone 6s,Samsung galaxy s7 T-mobile metro pcs,,,,,,
600,apple iOS,IPHONE 7 ROSE GOLD 128GB BRAND NEW,128,Unlocked,Apple,good,7 rose gold,,,,,,,
175,apple iOS,iPhone 6,,Unlocked,Apple,fair,iphone 6,phone is in perfect condition and everything works fine.,,,,,,
1500,apple iOS,IPHONE X SPACE GREY 64GB UNLOCKED,64,Unlocked,Apple,good,x,,,,,,,
150,android,Samsung Galaxy S5 Sprint (Excellent condition),,Sprint,Samsung,good,galaxy s 5,phone comes with usb and charger,,,,,,
300,apple iOS,slighty used Verizon iphone 6,,Verizon,Apple,good,iphone 6,,,,,,,
375,apple iOS,Iphone 6 White/Gold with Box,64,Unlocked,Apple,fair,"iphone 6  white/gold",our address : 12504 vanowen st north hollywood,,,,,,
787,apple iOS,"Number #1. Iphone/Galaxy Buyer In San fernando valley, California",,Unlocked,Apple,fair,"number #1.  iphone/galaxy",,,,,,,
335,apple iOS,iPhone 7 plus 32gb,32,Unlocked,Apple,good,iphone 7 plus,call or text,,,,,,
1500,apple iOS,Apple iPhone X Space Gray 256 GB Unlocked (AT&T T-Mobile GSM) Nov 3rd,256,AT&T,Apple,good,"x (10, ten)",Samsung Galaxy Note 8 64GB,,,,,,
335,apple iOS,iPhone 7 plus,32,Unlocked,Apple,fair,iphone 7 plus,Verizon Unlocked,,,,,,
395,apple iOS,iPhone 6S Plus Gold 128gb,128,Unlocked,Apple,fair,iphone 6s plus,Orchid Gray Color,,,,,,
787,apple iOS,"Number #1. Iphone/Galaxy Buyer In San fernando valley, California",,Unlocked,Apple,fair,"number #1.  iphone/galaxy",Excellent Condition,,,,,,
787,apple iOS,"Number #1. Iphone/Galaxy Buyer In San fernando valley, California",,Unlocked,Apple,fair,"number #1.  iphone/galaxy","Comes with box, Charger, Earbuds, and Case",,,,,,
550,apple iOS,iPhone 7 Plus 128 gb Verizon unlocked.,128,Verizon,Apple,good,iphone 7 plus,,,,,,,
787,apple iOS,"Number #1. Iphone/Galaxy Buyer In San fernando valley, California",,Unlocked,Apple,fair,"number #1.  iphone/galaxy",,,,,,,
787,apple iOS,"Number #1. Iphone/Gala'xy Buyer In San fernando valley, California",,Unlocked,Apple,fair,"number #1.  iphone/gala'xy", ,,,,,,
1500,apple iOS,iPhone X 64 GB Space Grey AT&T / T-mobile Nov 3rd,64,AT&T,Apple,fair,iphone x, text preferred,,,,,,
787,apple iOS,"Number #1. Iphone/Galaxy Buyer In San fernando valley, California",,Unlocked,Apple,fair,"number #1.  iphone/galaxy",Samsung Galaxy S5 Sprint (Excellent condition).,,,,,,
550,apple iOS,iPhone 7 Plus 128 GB - Sprint,128,Sprint,Apple,fair,iphone 7 plus,The phone is in great condition.,,,,,,
380,apple iOS,Pink iPhone 6s Plus 64g $380 or best offer,64,Unlocked,Apple,fair,iphone 6s plus,"Please call/text 310-897-027five. $150 cash, Pick the phone in Torrance.",,,,,,
50,apple iOS,T-Mobile  Phone Unlock Imei repair,7,T-Mobile,Apple,fair,"t-mobile phone  unlock",Super Excellent Condition UNLOCKED iPhone 7 Plus 128 GB in matte black,,,,,,
1400,apple iOS,Brand New Iphone X 64 GB Space Grey Unlocked,64,Unlocked,Apple,good,"brand new  iphone","Apple care included, valid for 14 more months",,,,,,
220,android,Galaxy s7 32 gb,32,Unlocked,Samsung,fair,s7,Comes with phone charger including earphones,,,,,,
620,apple iOS,iPhone 8,64,Unlocked,Apple,good,iphone 8,Comes with a slim case,,,,,,
60,apple iOS,T-mobile iphone imei cleaning,7,T-Mobile,Apple,fair,"t-mobile iphone  imei","Screen Shattered, Need a new LCD?? We Can Fix it..",,,,,,
750,apple iOS,Unlocked IPhone 7 Plus 256gb Black Matte,256,AT&T,Apple,fair,"unlocked iphone  7",,,,,,,
250,android,new samsung galaxy note 10.1 2014 edition,,Unlocked,Samsung,fair,"new   galaxy",Need a new back glass for iphone ?!?! (iPhone / iPad / iTouch ),,,,,,
79,android,REF. Samsung Convoy 2,,Unlocked,Samsung,fair,"ref.   convoy",,,,,,,
369,android,Samsung Galaxy Note 5,32,Unlocked,Samsung,fair,"galaxy  note","We can Repair iPod, iPad, iPhone Services:",,,,,,
375,android,new Samsung Galaxy s7 edge gold 32 gig unlocked,32,Unlocked,Samsung,good,"new   galaxy",Screen Replacements,,,,,,
90,android,Samsung Earphones Tuned by AKG EO-IG955,,Unlocked,Samsung,good,"earphones  tuned",Jailbreak,,,,,,
90,android,Samsung Earphones Tuned by AKG EO-IG955,,Unlocked,Samsung,good,"earphones  tuned",Factory Unlocks,,,,,,
160,android,Moto X Pure Edition Verizon/AT&T/Sprint/T-Mobile,3,Sprint,Motorola,good,moto x pure edition,Any Button Fix,,,,,,
500,android,**FLAWLESS** 64 GB SAMSUNG BLACK NOTE 8 (TMOBILE/ATT/VZW),64,AT&T,Samsung,good,note 8,Charging Port,,,,,,
60,apple iOS,AT&T T-MOBILE VERIZON BLOCKED IMEI CLEANING,7,AT&T,Apple,fair,"at&t t-mobile  verizon",Restore,,,,,,
130,apple iOS,IPHONE 5 for Sell****,16,Unlocked,Apple,good,"iphone 5  for","Cases, Accessories",,,,,,
100,apple iOS,Iphone 5s with charger,16,Unlocked,Apple,fair,"iphone 5s  with",Battery Replacements,,,,,,
50,apple iOS,IPHONE 4 for Sell****,16,Unlocked,Apple,good,"iphone 4  for",Phone Flashing,,,,,,
700,apple iOS,256 T-Mobile iPhone,,T-Mobile,Apple,good,iphone 7 plus,Bill Payments,,,,,,
150,apple iOS,2 iPhone 6s for parts,,Unlocked,Apple,good,"2 iphone  6s",Headphone jack,,,,,,
560,apple iOS,AT&T iPhone 7 Plus Rose Pink,128,AT&T,Apple,good,"at&t iphone  7",,,,,,,
85,android,Samsung Galaxy Light Smartphone - Virtually New!,,Unlocked,Samsung,fair,"galaxy  light",for more info call 323 595-8 four 5 nine or visit us at,,,,,,
200,android,SAMSUNG GEAR 360 CAMERA (2017 model),32,Unlocked,Samsung,good,"gear  360",,,,,,,
1500,apple iOS,iPhone X - 256gb - GSM - T-Mobile - Nov 3rd,256,T-Mobile,Apple,good,"iphone x  -",2325 W. Jefferson Blvd.,,,,,,
1400,apple iOS,***** IPHONE X FOR T-MOBILE BRAND NEW IN BOX***,64,T-Mobile,Apple,good,x,"Los Angeles, CA 90018",,,,,,
65,android,Verizon Moto E4 with unlock code (new),,Verizon,Motorola,fair,e4,"Samsung galaxy s7 edge T-mobile , metro pcs simple mobile",,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",phone is in perfect condition and everything works fine.,,,,,,
750,apple iOS,Brand NEW ATT iPhone 8 w/ accessories,64,AT&T,Apple,good,iphone 8,,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",phone comes with usb and charger,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",it has 30 days warranty,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",call or text,,,,,,
175,apple iOS,Unlocked iPhone 6 for sale,6,Unlocked,Apple,fair,"unlocked iphone  6", ,,,,,,
400,apple iOS,Brand New Factory Unlocked iPhone 6s Space Grey OBO,16,Unlocked,Apple,good,"brand new  factory",,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",our address : 12504 vanowen st north hollywood,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need","Screen Shattered, Need a new LCD?? We Can Fix it..",,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",Need a new back glass for iphone ?!?! (iPhone / iPad / iTouch ),,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need","We can Repair iPod, iPad, iPhone Services:",,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",Screen Replacements,,,,,,
350,apple iOS,iPhone 6+ S  128 gig At&t,128,AT&T,Apple,fair,iphone 6 plus,Jailbreak,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",Factory Unlocks,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",Any Button Fix,,,,,,
300,apple iOS,iPhone 6s plus,,Unlocked,Apple,good,iphone 6s plus,Charging Port,,,,,,
135,apple iOS,Unlocked iPhone 5c 32Gb,32,Unlocked,Apple,fair,"unlocked iphone  5c",Restore,,,,,,
599,apple iOS,Almost NEW!!!! iPhone 7 Plus space grey,128,Unlocked,Apple,fair,iphone 7 plus,"Cases, Accessories",,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",Battery Replacements,,,,,,
220,apple iOS,iPhone7 plus  Sprint,,Sprint,Apple,good,"iphone7 plus  sprint",Phone Flashing,,,,,,
65,apple iOS,T-Mobile Blacklist Removal,,T-Mobile,Apple,fair,"t-mobile blacklist  removal",Bill Payments,,,,,,
300,apple iOS,"IPHONE 7,8,X new wanted",,Unlocked,Apple,fair,"iphone 7,8,x  new",Headphone jack,,,,,,
300,apple iOS,"IPHONE 7,8,X new wanted",,Unlocked,Apple,fair,"iphone 7,8,x  new",,,,,,,
200,android,32 gig Nexus 6p unlocked,32,Unlocked,Google,good,nexus 6p,for more info call 323 595-8 four 5 nine or visit us at,,,,,,
409,apple iOS,SILVER!  IPHONE7----128GB!   T----MOBILE ----METRO OK! 128GB,128,T-Mobile,Apple,fair,"silver! iphone7----128gb!  t----mobile",,,,,,,
1350,apple iOS,Verizon Iphone X space grey 64gb 11/3,64,Verizon,Apple,fair,"verizon iphone  x",2325 W. Jefferson Blvd.,,,,,,
80,android,Samsung Galaxy Note 4 Verizon,,Verizon,Samsung,good,"galaxy  note","Los Angeles, CA 90018",,,,,,
45,apple iOS,Factory AT&T Unlocks done FAST!!!,,AT&T,Apple,good,"factory at&t  unlocks","Samsung galaxy s6 Gold T-mobile , metro pcs",,,,,,
500,apple iOS,iPhone 7 Black tmobile,64,T-Mobile,Apple,good,iphone 7,,,,,,,
200,android,T-Mobile Galaxy Note 4 w/ Samsung External Battery Charger,,AT&T,Samsung,fair,"t-mobile galaxy  note",phone is in perfect condition and everything works fine.,,,,,,
200,android,2 X Samsung Galaxy S5 Like New UNLOCKED,,Unlocked,Samsung,fair,2 x,,,,,,,
300,apple iOS,NEW iPhone 6s 16 GB $300 OBO !!!,16,Unlocked,Apple,good,iphone,,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",phone comes with usb and charger,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
140,android,Samsung Galaxy S6 Black Unlocked Great Condition,6,Unlocked,Samsung,fair,"galaxy  s6",our address : 12504 vanowen st north hollywood,,,,,,
240,android,Samsung Galaxy S7 Unlocked Black Great Condition,,Unlocked,Samsung,fair,"galaxy  s7",,,,,,,
249,android,Like New - Samsung Note 4 Unlocked Phone With VR headset + batteries,32,AT&T,Samsung,good,note 4,call or text,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need","Samsung galaxy s6 black T-mobile , metro pcs simple mobile",,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
79,android,Used Samsung J3 Emerge- Boost Mobile,16,Unlocked,Samsung,fair,"used   j3",phone is in perfect condition and everything works fine.\,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",phone comes with usb and charger,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",our address : 12504 vanowen st north hollywood,,,,,,
45,apple iOS,"Screen Shattered, Need a new LCD?",,AT&T,Apple,good,"screen shattered,  need",,,,,,,
79,android,REF. Samsung Convoy 2,,Unlocked,Samsung,fair,"ref.   convoy",call or text,,,,,,
1450,apple iOS,Iphone X 64 GB Silver Factory Unlocked,64,Unlocked,Apple,good,"iphone x  64",Samsung galaxy s6 edge T-mobile metro pcs simple mobile ultra mobile,,,,,,
300,apple iOS,iPhone new wanted!!!,7,Unlocked,Apple,fair,"iphone new  wanted!!!",,,,,,,
300,apple iOS,Iphone 6 tmobile,,T-Mobile,Apple,fair,iphone 6,phone is in perfect condition and everything works fine.,,,,,,
550,apple iOS,IPHONE 7 plus,128,Unlocked,Apple,good,iphone 7,,,,,,,
60,other,Motorola Droid 1,,Unlocked,Motorola,fair,droid - google,phone comes with usb and charger,,,,,,
120,android,LG G Stylo Phone Android - CARRIER Unlocked - NEW IN BOX,,Unlocked,LG,good,g stylo,,,,,,,
120,android,LG G Stylo Phone Android - CARRIER Unlocked - NEW IN BOX,,Unlocked,LG,good,g stylo,our address : 12504 vanowen st north hollywood,,,,,,
650,apple iOS,Apple iPhone 8 Plus 64 GB,64,Unlocked,Apple,good,iphone 8 plus,,,,,,,
120,apple iOS,iPhone 5s,16,Unlocked,Apple,good,iphone 5s,call or text,,,,,,
160,apple iOS,"iPhone 5s, 64gb, t-mobile",64,T-Mobile,Apple,good,"iphone 5s,  64gb,","Samsung galaxy s7 edge T-mobile , metro pcs gold",,,,,,
400,apple iOS,iPhone 8 and iPhone 8 plus 64gb 256gb,64,Unlocked,Apple,fair,iphone 8,,,,,,,
70,android,Samsung Galaxy S7,32,Unlocked,Samsung,fair,galaxy s7,phone is in perfect condition and everything,,,,,,
400,apple iOS,iPhone 7 Jet Black 128GB UNLOCKED,128,Unlocked,Apple,good,iphone 7,,,,,,,
40,apple iOS,Original Apple iPhone 6 Plus Boxes ONLY (Lot Of Three),64,Unlocked,Apple,fair,"original   iphone",phone comes with usb and charger,,,,,,
700,apple iOS,32 GB Matte Black Iphone 7 Plus,32,AT&T,Apple,good,iphone 7 plus,,,,,,,
50,apple iOS,T-Mobile  Phone Unlock Imei repair,7,T-Mobile,Apple,fair,"t-mobile phone  unlock",our address : 12504 vanowen st north hollywood,,,,,,
50,apple iOS,T-Mobile  Phone Unlock Imei repair,7,T-Mobile,Apple,fair,"t-mobile phone  unlock",Samsung galaxy note 4 T-mobile metro pcs,,,,,,
150,apple iOS,iPhone 5C for sale -Excellent condition,16,Unlocked,Apple,fair,"iphone 5c  for",,,,,,,
150,apple iOS,iPhone 5 for sale -Excellent condition,16,Unlocked,Apple,fair,"iphone 5  for",phone is in perfect condition and everything works fine.,,,,,,
150,apple iOS,iPhone 5 for sale -Excellent condition,16,Unlocked,Apple,fair,"iphone 5  for",,,,,,,
400,apple iOS,Apple iPhone 7 Matte Black 32 GB Unlocked Used Like New,32,AT&T,Apple,good," iphone  7",phone comes with usb and charger,,,,,,
400,apple iOS,Apple iPhone 7 Matte Black 32 GB Unlocked Used Like New,32,AT&T,Apple,good," iphone  7",,,,,,,
400,apple iOS,Apple iPhone 7 Matte Black 32 GB Unlocked Used Like New,32,AT&T,Apple,good," iphone  7",our address : 12504 vanowen st north hollywood,,,,,,
400,apple iOS,Apple iPhone 7 Matte Black 32 GB Unlocked Used Like New,32,AT&T,Apple,good," iphone  7",,,,,,,
400,apple iOS,Apple iPhone 7 Matte Black 32 GB Unlocked Used Like New,32,AT&T,Apple,good," iphone  7",call or text,,,,,,
400,apple iOS,Apple iPhone 7 Matte Black 32 GB Unlocked Used Like New,32,AT&T,Apple,good," iphone  7",TEXT FOR HIGHEST CASH OFFER!,,,,,,
780,android,Galaxy Note 8 T-Mobile,,T-Mobile,Samsung,good,galaxy note 8,,,,,,,
1500,apple iOS,"CDMA/GSM UNLOCKED IPHONE X, 256 and 64 GB available 11/3/17",64,Unlocked,Apple,good,iphone x,,,,,,,
560,android,Samsung Galaxy S8+ Plus 64GB Verizon (Unlocked),64,Verizon,Samsung,fair,"galaxy  s8+",iPhone 5S 6 7 Plus 8 - + X,,,,,,
150,android,Samsung Galaxy S5 Sprint (Excellent condition),,Sprint,Samsung,good,galaxy s 5,,,,,,,
400,apple iOS,iPhone 6 Unlocked/Silver 16 GB,16,Unlocked,Apple,good,iphone 6,ESN IMEI iCloud Financed Buyer Sell Cash Verizon sprint AT&T T-Mobile,,,,,,
400,apple iOS,iPhone 6 Unlocked/Silver 16 GB,16,Unlocked,Apple,good,iphone 6,"Samsung galaxy s6 edge T-mobile , metro pcs",,,,,,
215,apple iOS,iPhone 6 gold edition,6,Unlocked,Apple,good,iphone 6,,,,,,,
150,other,NEW SEALED - Beats by Dr Dre Solo2 Wireless On-Ear Headphones (WHITE),,Unlocked,Apple,good,solo2 wireless,phone is in perfect condition and everything works fine,,,,,,
295,android,Google Pixel Really Blue 32GB Unlocked,32,Unlocked,Google,good,"google pixel  really",,,,,,,
280,apple iOS,Apple iPhone 7 32GB AT&T (works - cracked screen),32,AT&T,Apple,fair," iphone  7",phone comes with usb and charger,,,,,,
240,apple iOS,Galaxy Note 5 like new  $240,,Unlocked,Apple,good,"galaxy note  5",,,,,,,
49,apple iOS,REPARACION DE IPHONES  Por solo $49,,Unlocked,Apple,good,"reparacion de  iphones",our address : 12504 vanowen st north hollywood,,,,,,
49,apple iOS,REPARACION DE IPHONES  Por solo $49,,Unlocked,Apple,good,"reparacion de  iphones",,,,,,,
1300,apple iOS,***** IPHONE X FOR T-MOBILE BRAND NEW IN BOX***,64,T-Mobile,Apple,good,x,call or text,,,,,,
150,apple iOS,Used iPhone 5,,Unlocked,Apple,good,iphone 5,"Replaced my Verizon Android Samsung Galazy S5 a while ago and decided to finally sell it. 16 GB. Works good with no issues. Was my persibal phone for a few years so will not have any issues activating it. I have been told it will work with other carriers but don't know if that is a fact. Has Samsung fast charging cable, S5 car charger and phone cover. First person to come with $100 cash gets it. No scammers. No shipping anywhere.",,,,,,
100,apple iOS,T-Mobile Apple iPhone 5C 16GB,16,T-Mobile,Apple,fair,"t-mobile   iphone","Screen Shattered, Need a new LCD?? We Can Fix it..",,,,,,
220,android,Samsung Galaxy S7 Verizon Unlocked,,Verizon,Samsung,fair,"galaxy  s7",,,,,,,
220,android,Samsung Galaxy S7 Verizon Unlocked,,Verizon,Samsung,fair,"galaxy  s7",Need a new back glass for iphone ?!?! (iPhone / iPad / iTouch ),,,,,,
220,android,Samsung Galaxy S7 Verizon Unlocked,,Verizon,Samsung,fair,"galaxy  s7",,,,,,,
250,apple iOS,iphone 6 plus,,Unlocked,Apple,fair,iphone 6 plus,"We can Repair iPod, iPad, iPhone Services:",,,,,,
625,apple iOS,iPhone 7 Plus Matte Black 256gb Unlocked,256,AT&T,Apple,good,iphone 7 plus,Screen Replacements,,,,,,
650,apple iOS,Iphone 8 plus t monile 64,64,Unlocked,Apple,good,iphone,Jailbreak,,,,,,
125,apple iOS,IPhone 5 .......Boost,16,Unlocked,Apple,fair,iphone 5,Factory Unlocks,,,,,,
170,android,Note 7 Samsung Digitizer LCD Replacement Screen OEM Last 2 I Have,,Unlocked,Samsung,good,note 7,Any Button Fix,,,,,,
79,apple iOS,Iphone 4S 16 GB,16,Unlocked,Apple,good,"iphone 4s  16",Charging Port,,,,,,
400,android,128GB Black PIXEL XL UNLOCKED,128,Unlocked,Google,good,pixel xl,Restore,,,,,,
750,apple iOS,iPhone 8 BRAND NEW ATT w/ accessories,8,AT&T,Apple,good,iphone 8,"Cases, Accessories",,,,,,
240,apple iOS,Iphone 6 unlocked,,Unlocked,Apple,good,"iphone 6  unlocked",Battery Replacements,,,,,,
1200,apple iOS,IPHONE X,256,Unlocked,Apple,fair,iphone x,Phone Flashing,,,,,,
1500,apple iOS,**NOV 3**11/3** IPHONE X SILVER / WHITE 64 GB VERIZON GLOBAL UNLOCKED,64,Verizon,Apple,good,iphone x,Bill Payments,,,,,,
199,apple iOS,iPhone 7 - Excellent Condition - Unlocked,128,Unlocked,Apple,fair,iphone 7,Headphone jack,,,,,,
200,apple iOS,IPHONE 6 (16 GB) + LOTS OF ACCESSORIES,16,Unlocked,Apple,good,iphone 6,,,,,,,
180,apple iOS,iPhone 7 - Excellent Condition - Unlocked,128,Unlocked,Apple,fair,iphone 7,for more info call 323 595-8 four 5 nine or visit us at,,,,,,
1200,apple iOS,IPHONE X,256,Unlocked,Apple,fair,iphone x,,,,,,,
1200,apple iOS,IPHONE X,256,Unlocked,Apple,fair,iphone x,2325 W. Jefferson Blvd.,,,,,,
1200,apple iOS,IPHONE X,256,Unlocked,Apple,fair,iphone x,"Los Angeles, CA 90018",,,,,,
850,apple iOS,Spot in line NOW for iPhone X - Up to 2 Phones!,,Unlocked,Apple,fair,iphone x,"Screen Shattered, Need a new LCD?? We Can Fix it..",,,,,,
500,apple iOS,Selling My Spot for iPhone X,,Unlocked,Apple,good,"selling my  spot",,,,,,,
399,apple iOS,128GB IPHONE 7 -tmobile or metro pcs great  condition,128,T-Mobile,Apple,fair,"128gb iphone  7",Need a new back glass for iphone ?!?! (iPhone / iPad / iTouch ),,,,,,
1500,apple iOS,11/3 - iPhone X - Silver / White - 64 GB - Verizon Unlocked -,64,Verizon,Apple,good,iphone x,,,,,,,
65,android,Unlocked Samsung Galaxy s3,,Unlocked,Samsung,good,"unlocked   galaxy","We can Repair iPod, iPad, iPhone Services:",,,,,,
400,apple iOS,t----mobile  IPONE7-- 128GB!  GREAT   CONDITION! 128GB!!!!!,128,T-Mobile,Apple,fair,"t----mobile ipone7--  128gb!",Screen Replacements,,,,,,
